year,cuenta,entidad,cop,entity_code,sector_code,indice,cop_def
2017,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN  PENSIONAL Y CONTRIBUCIONES PARAFISCALES DE LA PROTECCIÓN SOCIAL (UGPPP),162624741000.0,1314,13,93.11,174658727311.78177
2017,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN  PENSIONAL Y CONTRIBUCIONES PARAFISCALES DE LA PROTECCIÓN SOCIAL (UGPPP),7292551342.0,1314,13,93.11,7832189176.243153
2017,FUNCIONAMIENTO,FONDO ADAPTACIÓN,26525121079.0,1315,13,93.11,28487940155.729782
2017,INVERSION,FONDO ADAPTACIÓN,530000000000.0,1315,13,93.11,569219203093.1156
2017,DEUDA,SERVICIO DE LA DEUDA PÚBLICA NACIONAL,51524624717053.0,1401,14,93.11,55337369473797.66
2017,FUNCIONAMIENTO,MINISTERIO DE DEFENSA NACIONAL,12121272080000.0,1501,15,93.11,13018227988400.816
2017,INVERSION,MINISTERIO DE DEFENSA NACIONAL,727922632860.0,1501,15,93.11,781787813188.7015
2017,FUNCIONAMIENTO,CAJA DE RETIRO DE LAS FUERZAS MILITARES,2590189229000.0,1503,15,93.11,2781859337342.9277
2017,INVERSION,CAJA DE RETIRO DE LAS FUERZAS MILITARES,10455500000.0,1503,15,93.11,11229191279.132208
2017,FUNCIONAMIENTO,INSTITUTO CASAS FISCALES DEL EJÉRCITO,28054000000.0,1507,15,93.11,30129953818.064655
2017,INVERSION,INSTITUTO CASAS FISCALES DEL EJÉRCITO,11737000000.0,1507,15,93.11,12605520352.271505
2017,FUNCIONAMIENTO,"DEFENSA CIVIL COLOMBIANA, GUILLERMO LEÓN VALENCIA",23068000000.0,1508,15,93.11,24774997315.003757
2017,INVERSION,"DEFENSA CIVIL COLOMBIANA, GUILLERMO LEÓN VALENCIA",1520000000.0,1508,15,93.11,1632477714.5311997
2017,FUNCIONAMIENTO,CLUB MILITAR DE OFICIALES,42726811055.0,1510,15,93.11,45888530829.12684
2017,INVERSION,CLUB MILITAR DE OFICIALES,833000000.0,1510,15,93.11,894640747.5029534
2017,FUNCIONAMIENTO,CAJA DE SUELDOS DE RETIRO DE LA POLICÍA NACIONAL,2815920294000.0,1511,15,93.11,3024294161744.1733
2017,INVERSION,CAJA DE SUELDOS DE RETIRO DE LA POLICÍA NACIONAL,7140651000.0,1511,15,93.11,7669048437.332188
2017,FUNCIONAMIENTO,FONDO ROTATORIO DE LA POLICÍA,333087000000.0,1512,15,93.11,357734937171.08795
2017,INVERSION,FONDO ROTATORIO DE LA POLICÍA,6332000000.0,1512,15,93.11,6800558479.218129
2017,FUNCIONAMIENTO,SUPERINTENDENCIA DE VIGILANCIA Y SEGURIDAD PRIVADA,19179000000.0,1516,15,93.11,20598217162.49597
2017,INVERSION,SUPERINTENDENCIA DE VIGILANCIA Y SEGURIDAD PRIVADA,5400000000.0,1516,15,93.11,5799591880.571367
2017,FUNCIONAMIENTO,HOSPITAL MILITAR,318272646000.0,1519,15,93.11,341824343249.91943
2017,INVERSION,HOSPITAL MILITAR,29503881000.0,1519,15,93.11,31687123832.026634
2017,FUNCIONAMIENTO,AGENCIA LOGÍSTICA DE LAS FUERZAS MILITARES,707160000000.0,1520,15,93.11,759488776715.7125
2017,INVERSION,AGENCIA LOGÍSTICA DE LAS FUERZAS MILITARES,6922000000.0,1520,15,93.11,7434217592.09537
2017,FUNCIONAMIENTO,POLICÍA NACIONAL,8632781000000.0,1601,16,93.11,9271593813768.66
2017,INVERSION,POLICÍA NACIONAL,198263811072.0,1601,16,93.11,212935034982.27902
2017,FUNCIONAMIENTO,MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL,285239680000.0,1701,17,93.11,306346987434.2176
2017,INVERSION,MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL,840725077396.0,1701,17,93.11,902937469010.8473
2017,FUNCIONAMIENTO,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),96164433333.0,1702,17,93.11,103280456807.00247
2017,DEUDA,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),229000000.0,1702,17,93.11,245945655.67608204
2017,INVERSION,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),120386000000.0,1702,17,93.11,129294382987.86382
2017,FUNCIONAMIENTO,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,11273788333.0,1715,17,93.11,12108031718.397594
2017,INVERSION,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,26410026487.0,1715,17,93.11,28364328736.977768
2017,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,46515150000.0,1716,17,93.11,49957201159.91837
2017,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,173316167905.0,1716,17,93.11,186141303732.14478
2017,FUNCIONAMIENTO,AGENCIA NACIONAL DE TIERRAS - ANT,20222716667.0,1717,17,93.11,21719167293.52379
2017,DEUDA,AGENCIA NACIONAL DE TIERRAS - ANT,106000000.0,1717,17,93.11,113843840.61862312
2017,INVERSION,AGENCIA NACIONAL DE TIERRAS - ANT,166100000000.0,1717,17,93.11,178391150252.38965
2017,FUNCIONAMIENTO,AGENCIA DE DESARROLLO RURAL - ADR,18241400000.0,1718,17,93.11,19591236172.26936
2017,INVERSION,AGENCIA DE DESARROLLO RURAL - ADR,277460000000.0,1718,17,93.11,297991622811.728
2017,FUNCIONAMIENTO,AGENCIA DE RENOVACIÓN DEL TERRITORIO - ART,2803300000.0,1719,17,93.11,3010739984.9640207
2017,FUNCIONAMIENTO,MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL,12157480835814.0,1901,19,93.11,13057116137701.643
2017,INVERSION,MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL,315590784388.0,1901,19,93.11,338944027911.07294
2017,FUNCIONAMIENTO,INSTITUTO NACIONAL DE SALUD (INS),30337197000.0,1903,19,93.11,32582103963.05445
2017,INVERSION,INSTITUTO NACIONAL DE SALUD (INS),13766699585.0,1903,19,93.11,14785414654.709482
2017,FUNCIONAMIENTO,SUPERINTENDENCIA NACIONAL DE SALUD,84889273000.0,1910,19,93.11,91170951562.6678
2017,INVERSION,SUPERINTENDENCIA NACIONAL DE SALUD,51983450889.0,1910,19,93.11,55830148092.57867
2017,FUNCIONAMIENTO,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,115377219000.0,1912,19,93.11,123914959725.05638
2017,INVERSION,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,42000000000.0,1912,19,93.11,45107936848.88841
2017,FUNCIONAMIENTO,FONDO DE PREVISIÓN SOCIAL DEL CONGRESO ,289685789000.0,1913,19,93.11,311122101815.05743
2017,INVERSION,FONDO DE PREVISIÓN SOCIAL DEL CONGRESO ,1050000000.0,1913,19,93.11,1127698421.2222102
2017,FUNCIONAMIENTO,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ,502392265000.0,1914,19,93.11,539568537214.04785
2017,FUNCIONAMIENTO,MINISTERIO DE MINAS Y ENERGÍA,76416416000.0,2101,21,93.11,82071115884.43776
2017,INVERSION,MINISTERIO DE MINAS Y ENERGÍA,1633229600161.0,2101,21,93.11,1754086134852.3252
2017,FUNCIONAMIENTO,SERVICIO GEOLÓGICO COLOMBIANO,53119925000.0,2103,21,93.11,57050719578.992584
2017,INVERSION,SERVICIO GEOLÓGICO COLOMBIANO,12108000000.0,2103,21,93.11,13003973794.436687
2017,FUNCIONAMIENTO,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,14850237000.0,2109,21,93.11,15949132209.214907
2017,INVERSION,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,16517700000.0,2109,21,93.11,17739984964.02105
2017,FUNCIONAMIENTO,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,32841603000.0,2110,21,93.11,35271832241.43486
2017,INVERSION,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,23844100000.0,2110,21,93.11,25608527548.06143
2017,FUNCIONAMIENTO,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,347935092000.0,2111,21,93.11,373681765653.5281
2017,INVERSION,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,76344000000.0,2111,21,93.11,81993341209.3223
2017,FUNCIONAMIENTO,AGENCIA NACIONAL DE MINERÍA - ANM,63630617000.0,2112,21,93.11,68339186983.13822
2017,INVERSION,AGENCIA NACIONAL DE MINERÍA - ANM,16892000000.0,2112,21,93.11,18141982601.224358
2017,FUNCIONAMIENTO,MINISTERIO DE EDUCACIÓN NACIONAL,31204629885540.0,2201,22,93.11,33513725577854.15
2017,INVERSION,MINISTERIO DE EDUCACIÓN NACIONAL,2617313382309.0,2201,22,93.11,2810990637212.9736
2017,FUNCIONAMIENTO,INSTITUTO NACIONAL PARA SORDOS (INSOR),4950578594.0,2209,22,93.11,5316913966.276447
2017,INVERSION,INSTITUTO NACIONAL PARA SORDOS (INSOR),6856177721.0,2209,22,93.11,7363524563.419611
2017,FUNCIONAMIENTO,INSTITUTO NACIONAL PARA CIEGOS (INCI),4496086680.0,2210,22,93.11,4828790334.013533
2017,INVERSION,INSTITUTO NACIONAL PARA CIEGOS (INCI),1503539600.0,2210,22,93.11,1614799269.6810224
2017,FUNCIONAMIENTO,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,18649752412.0,2234,22,93.11,20029806048.75953
2017,INVERSION,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,8224135650.0,2234,22,93.11,8832709322.306948
2017,FUNCIONAMIENTO,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN ANDRÉS Y PROVIDENCIA,3239533277.0,2238,22,93.11,3479253868.542584
2017,INVERSION,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN ANDRÉS Y PROVIDENCIA,4101229167.0,2238,22,93.11,4404713958.758457
2017,FUNCIONAMIENTO,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR,3918300806.0,2239,22,93.11,4208249174.095156
2017,INVERSION,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR,2288823816.0,2239,22,93.11,2458193336.913328
2017,FUNCIONAMIENTO,INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL,12652313013.0,2241,22,93.11,13588565151.970787
2017,INVERSION,INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL,3546461877.0,2241,22,93.11,3808894723.445387
2017,FUNCIONAMIENTO,"INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ"" DE CALI",5107726367.0,2242,22,93.11,5485690438.191386
2017,INVERSION,"INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ"" DE CALI",1080000000.0,2242,22,93.11,1159918376.1142733
2017,FUNCIONAMIENTO,MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,61583383200.0,2301,23,93.11,66140460960.154655
2017,INVERSION,MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,16768000000.0,2301,23,93.11,18008806787.670498
2017,FUNCIONAMIENTO,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,348753851043.0,2306,23,93.11,374561111634.6257
2017,INVERSION,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,876095000000.0,2306,23,93.11,940924712705.4022
2017,FUNCIONAMIENTO,AGENCIA NACIONAL DEL ESPECTRO - ANE,13734019892.0,2309,23,93.11,14750316713.5646
2017,INVERSION,AGENCIA NACIONAL DEL ESPECTRO - ANE,11071000000.0,2309,23,93.11,11890237353.667704
2017,FUNCIONAMIENTO,AUTORIDAD NACIONAL DE TELEVISIÓN ANTV,62096257317.0,2310,23,93.11,66691286990.65621
2017,INVERSION,AUTORIDAD NACIONAL DE TELEVISIÓN ANTV,224939000000.0,2310,23,93.11,241584147782.19308
2017,FUNCIONAMIENTO,MINISTERIO DE TRANSPORTE,69185139630.0,2401,24,93.11,74304735935.98969
2017,DEUDA,MINISTERIO DE TRANSPORTE,5581192246.0,2401,24,93.11,5994192080.335087
2017,INVERSION,MINISTERIO DE TRANSPORTE,213138000000.0,2401,24,93.11,228909891526.15186
2017,FUNCIONAMIENTO,INSTITUTO NACIONAL DE VÍAS,192788367106.0,2402,24,93.11,207054416395.66104
2017,DEUDA,INSTITUTO NACIONAL DE VÍAS,6970100000.0,2402,24,93.11,7485876919.772312
2017,INVERSION,INSTITUTO NACIONAL DE VÍAS,2069686195047.0,2402,24,93.11,2222839861504.672
2017,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,536137919566.0,2412,24,93.11,575811319478.0367
2017,DEUDA,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,1208100000.0,2412,24,93.11,1297497583.5033832
2017,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,711550309967.0,2412,24,93.11,764203963019.0098
2017,FUNCIONAMIENTO,AGENCIA NACIONAL DE INFRAESTRUCTURA,69284009651.0,2413,24,93.11,74410922189.88293
2017,DEUDA,AGENCIA NACIONAL DE INFRAESTRUCTURA,824041891236.0,2413,24,93.11,885019752159.8109
2017,INVERSION,AGENCIA NACIONAL DE INFRAESTRUCTURA,1746086183982.0,2413,24,93.11,1875293936185.1572
2017,FUNCIONAMIENTO,UNIDAD DE PLANEACIÓN DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE,2500000000.0,2414,24,93.11,2684996241.0052624
2017,FUNCIONAMIENTO,COMISIÓN DE REGULACIÓN DE INFRAESTRUCTURA Y TRANSPORTE,2500000000.0,2415,24,93.11,2684996241.0052624
2017,FUNCIONAMIENTO,AGENCIA NACIONAL DE SEGURIDAD VIAL,17096566298.0,2416,24,93.11,18361686497.690903
2017,INVERSION,AGENCIA NACIONAL DE SEGURIDAD VIAL,99551042021.0,2416,24,93.11,106917669445.81677
2017,FUNCIONAMIENTO,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,26938392835.0,2417,24,93.11,28931793400.27924
2017,INVERSION,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,17985719315.0,2417,24,93.11,19316635501.020298
2017,FUNCIONAMIENTO,PROCURADURÍA GENERAL DE LA NACIÓN,516451316667.0,2501,25,93.11,554667937565.2454
2017,INVERSION,PROCURADURÍA GENERAL DE LA NACIÓN,8915655147.0,2501,25,93.11,9575400222.317688
2017,FUNCIONAMIENTO,DEFENSORÍA DEL PUEBLO,431903616667.0,2502,25,93.11,463863834890.98914
2017,INVERSION,DEFENSORÍA DEL PUEBLO,38120420000.0,2502,25,93.11,40941273762.21673
2017,FUNCIONAMIENTO,CONTRALORÍA GENERAL DE LA REPÚBLICA,433782988276.0,2601,26,93.11,465882277173.23596
2017,INVERSION,CONTRALORÍA GENERAL DE LA REPÚBLICA,143959000000.0,2601,26,93.11,154611749543.55063
2017,FUNCIONAMIENTO,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA,55882521683.0,2602,26,93.11,60017744262.70003
2017,INVERSION,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA,605520000.0,2602,26,93.11,650327569.5414026
2017,FUNCIONAMIENTO,RAMA JUDICIAL,3338257365758.0,2701,27,93.11,3585283391427.3438
2017,INVERSION,RAMA JUDICIAL,208750000000.0,2701,27,93.11,224197186123.93942
2017,FUNCIONAMIENTO,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,528757916667.0,2801,28,93.11,567885207461.0675
2017,INVERSION,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,50303855330.0,2801,28,93.11,54026264987.64902
2017,FUNCIONAMIENTO,FONDO ROTATORIO DE LA REGISTRADURÍA,30125100000.0,2802,28,93.11,32354312103.963055
2017,INVERSION,FONDO ROTATORIO DE LA REGISTRADURÍA,46155453971.0,2802,28,93.11,49570888165.610565
2017,FUNCIONAMIENTO,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,15741704000.0,2803,28,93.11,16906566426.807001
2017,FUNCIONAMIENTO,FISCALÍA GENERAL DE LA NACIÓN,2848629548670.0,2901,29,93.11,3059423852078.187
2017,INVERSION,FISCALÍA GENERAL DE LA NACIÓN,126553230810.0,2901,29,93.11,135917979604.76855
2017,FUNCIONAMIENTO,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,163123430279.0,2902,29,93.11,175194318847.5996
2017,INVERSION,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,35483769190.0,2902,29,93.11,38109514756.73934
2017,FUNCIONAMIENTO,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE,155356645000.0,3201,32,93.11,166852803136.0756
2017,INVERSION,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE,165231195108.0,3201,32,93.11,177458055104.71484
2017,FUNCIONAMIENTO,"INSTITUTO DE HIDROLOGÍA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES - IDEAM",44313738000.0,3202,32,93.11,47592887981.956825
2017,INVERSION,"INSTITUTO DE HIDROLOGÍA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES - IDEAM",27014305057.0,3202,32,93.11,29013323012.56578
2017,FUNCIONAMIENTO,FONDO NACIONAL AMBIENTAL,22509817000.0,3204,32,93.11,24175509612.28654
2017,INVERSION,FONDO NACIONAL AMBIENTAL,123044525296.0,3204,32,93.11,132149635158.41478
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE LOS VALLES DEL SINÚ Y SAN JORGE (CVS),2654029000.0,3208,32,93.11,2850423155.4075823
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL QUINDÍO (CRQ),4396273000.0,3209,32,93.11,4721590591.773171
2017,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL URABÁ (CORPOURABÁ),3131530000.0,3210,32,93.11,3363258511.4380836
2017,INVERSION,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL URABÁ (CORPOURABÁ),1358400000.0,3210,32,93.11,1458919557.5126195
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE CALDAS (CORPOCALDAS),3073597000.0,3211,32,93.11,3301038556.5460205
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL PARA EL DESARROLLO SOSTENIBLE DEL CHOCO (CODECHOCO),1811828000.0,3212,32,93.11,1945900547.739233
2017,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL PARA EL DESARROLLO SOSTENIBLE DEL CHOCO (CODECHOCO),2465800000.0,3212,32,93.11,2648265492.4283104
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL PARA LA DEFENSA DE LA MESETA DE BUCARAMANGA (CDMB),1054350000.0,3213,32,93.11,1132370314.6815593
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL TOLIMA (CORTOLIMA),1805519000.0,3214,32,93.11,1939124691.2254322
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE RISARALDA (CARDER),2175035000.0,3215,32,93.11,2335984319.6219525
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE NARIÑO (CORPONARIÑO),2164607000.0,3216,32,93.11,2324784663.301471
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE LA FRONTERA NORORIENTAL (CORPONOR),3026058000.0,3217,32,93.11,3249981742.025561
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE LA GUAJIRA (CORPOGUAJIRA),3241557000.0,3218,32,93.11,3481427344.001718
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL CESAR (CORPOCESAR),2469671000.0,3219,32,93.11,2652422940.607883
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL CAUCA (CRC),4982420000.0,3221,32,93.11,5351111588.443776
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL MAGDALENA (CORPAMAG),4120933000.0,3222,32,93.11,4425875845.773816
2017,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DEL MAGDALENA (CORPAMAG),5407474704.0,3222,32,93.11,5807619701.428418
2017,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA (CORPOAMAZONIA),1937788000.0,3223,32,93.11,2081181398.3460422
2017,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL NORTE Y ORIENTE DE LA AMAZONIA (CDA),1968025000.0,3224,32,93.11,2113655890.8817527
2017,INVERSION,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL NORTE Y ORIENTE DE LA AMAZONIA (CDA),2424300000.0,3224,32,93.11,2603694554.8276234
2017,FUNCIONAMIENTO,"CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA (CORALINA)",1939067000.0,3226,32,93.11,2082555042.4229405
2017,INVERSION,"CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA (CORALINA)",736600000.0,3226,32,93.11,791107292.4497906
2017,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL ÁREA DE MANEJO ESPECIAL LA MACARENA (CORMACARENA),2187903000.0,3227,32,93.11,2349804532.273655
2017,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DE LA MOJANA Y EL SAN JORGE (CORPOMOJANA),1910866000.0,3228,32,93.11,2052267210.8259048
2017,INVERSION,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DE LA MOJANA Y EL SAN JORGE (CORPOMOJANA),205640000.0,3228,32,93.11,220857050.80012888
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUIA (CORPORINOQUIA),1718021000.0,3229,32,93.11,1845151970.7872407
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE SUCRE (CARSUCRE),2237284000.0,3230,32,93.11,2402839652.024487
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL ALTO MAGDALENA (CAM),2074005000.0,3231,32,93.11,2227478251.530448
2017,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DEL ALTO MAGDALENA (CAM),3051800000.0,3231,32,93.11,3277628611.319944
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA (CORANTIOQUIA),2046407000.0,3232,32,93.11,2197838041.0267425
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL ATLÁNTICO (CRA),1625464000.0,3233,32,93.11,1745745891.9557512
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE SANTANDER (CAS),2011929000.0,3234,32,93.11,2160808720.8677907
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE BOYACÁ (CORPOBOYACÁ),1969961000.0,3235,32,93.11,2115735151.970787
2017,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DE BOYACÁ (CORPOBOYACÁ),1523500000.0,3235,32,93.11,1636236709.268607
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE CHIVOR (CORPOCHIVOR),1896056000.0,3236,32,93.11,2036361293.0941896
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL GUAVIO (CORPOGUAVIO),699846000.0,3237,32,93.11,751633551.7130276
2017,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DEL GUAVIO (CORPOGUAVIO),287222427.0,3237,32,93.11,308476454.73096335
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL CANAL DEL DIQUE (CARDIQUE),2055011000.0,3238,32,93.11,2207078724.089786
2017,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL SUR DE BOLIVAR (CSB),2244616000.0,3239,32,93.11,2410714209.0001073
2017,FUNCIONAMIENTO,MINISTERIO DE CULTURA,179262444269.0,3301,33,93.11,192527595606.27216
2017,INVERSION,MINISTERIO DE CULTURA,122761924234.0,3301,33,93.11,131846122042.74513
2017,FUNCIONAMIENTO,ARCHIVO GENERAL DE LA NACIÓN,10614484296.0,3304,33,93.11,11399940173.987757
2017,INVERSION,ARCHIVO GENERAL DE LA NACIÓN,19147169992.0,3304,33,93.11,20564031781.763504
2017,FUNCIONAMIENTO,INSTITUTO COLOMBIANO DE ANTROPOLOGÍA E HISTORIA,6118524448.0,3305,33,93.11,6571286057.35152
2017,INVERSION,INSTITUTO COLOMBIANO DE ANTROPOLOGÍA E HISTORIA,9645647676.0,3305,33,93.11,10359411100.84846
2017,FUNCIONAMIENTO,INSTITUTO CARO Y CUERVO,6664437535.0,3307,33,93.11,7157595891.955751
2017,INVERSION,INSTITUTO CARO Y CUERVO,5408952597.0,3307,33,93.11,5809206956.288261
2017,FUNCIONAMIENTO,AUDITORÍA GENERAL DE LA REPÚBLICA,25980476793.0,3401,34,93.11,27902993011.491783
2017,INVERSION,AUDITORÍA GENERAL DE LA REPÚBLICA,6012944837.0,3401,34,93.11,6457893713.886801
2017,FUNCIONAMIENTO,"MINISTERIO DE COMERCIO, INDUSTRIA Y TURISMO",371940343333.0,3501,35,93.11,399463369490.9247
2017,INVERSION,"MINISTERIO DE COMERCIO, INDUSTRIA Y TURISMO",204759920000.0,3501,35,93.11,219911846203.4153
2017,FUNCIONAMIENTO,SUPERINTENDENCIA DE SOCIEDADES,118464675333.0,3502,35,93.11,127230883184.40553
2017,INVERSION,SUPERINTENDENCIA DE SOCIEDADES,12006500000.0,3502,35,93.11,12894962947.051874
2017,FUNCIONAMIENTO,SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,70078883333.0,3503,35,93.11,75264615329.18054
2017,INVERSION,SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,87360813320.0,3503,35,93.11,93825382150.14499
2017,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES,6053050000.0,3504,35,93.11,6500966598.646762
2017,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES,14771000000.0,3504,35,93.11,15864031790.355494
2017,FUNCIONAMIENTO,INSTITUTO NACIONAL DE METROLOGÍA - INM,11042005000.0,3505,35,93.11,11859096767.264524
